topicID	numTokensOfTopic	topicInAuthor	authorInTopic	author
6	13533	0.015091	0.008887	Sturgeon, Theodore
1	13242	0.014767	0.009118	Sturgeon, Theodore
15	12827	0.014304	0.011186	Sturgeon, Theodore
39	12765	0.014235	0.003559	Sturgeon, Theodore
54	12735	0.014202	0.016701	Sturgeon, Theodore
36	12336	0.013757	0.007149	Sturgeon, Theodore
27	11317	0.012620	0.013161	Sturgeon, Theodore
0	10684	0.011914	0.006146	Sturgeon, Theodore
18	10342	0.011533	0.005823	Sturgeon, Theodore
45	9887	0.011026	0.010055	Sturgeon, Theodore
69	9841	0.010974	0.012554	Sturgeon, Theodore
68	9243	0.010307	0.006284	Sturgeon, Theodore
29	8750	0.009758	0.005761	Sturgeon, Theodore
35	8579	0.009567	0.007712	Sturgeon, Theodore
61	8227	0.009174	0.008126	Sturgeon, Theodore
21	7365	0.008213	0.006214	Sturgeon, Theodore
2	5959	0.006645	0.007155	Sturgeon, Theodore
42	5673	0.006326	0.015318	Sturgeon, Theodore
51	5500	0.006133	0.005855	Sturgeon, Theodore
67	4832	0.005388	0.031806	Sturgeon, Theodore
55	4464	0.004978	0.009228	Sturgeon, Theodore
19	4224	0.004710	0.004440	Sturgeon, Theodore
34	4100	0.004572	0.008091	Sturgeon, Theodore
44	3854	0.004298	0.002432	Sturgeon, Theodore
14	3559	0.003969	0.008172	Sturgeon, Theodore
63	3336	0.003720	0.011178	Sturgeon, Theodore
46	2784	0.003105	0.004203	Sturgeon, Theodore
37	1997	0.002227	0.007212	Sturgeon, Theodore
13	1830	0.002041	0.002777	Sturgeon, Theodore
38	1528	0.001704	0.002645	Sturgeon, Theodore
11	1493	0.001665	0.005462	Sturgeon, Theodore
5	1439	0.001605	0.003071	Sturgeon, Theodore
4	1377	0.001536	0.001703	Sturgeon, Theodore
64	1371	0.001529	0.009643	Sturgeon, Theodore
30	1292	0.001441	0.001917	Sturgeon, Theodore
8	947	0.001056	0.001755	Sturgeon, Theodore
22	856	0.000955	0.002694	Sturgeon, Theodore
43	805	0.000898	0.005421	Sturgeon, Theodore
58	728	0.000812	0.001138	Sturgeon, Theodore
32	690	0.000769	0.001459	Sturgeon, Theodore
31	682	0.000761	0.002472	Sturgeon, Theodore
60	629	0.000701	0.001188	Sturgeon, Theodore
12	578	0.000645	0.001034	Sturgeon, Theodore
59	544	0.000607	0.001598	Sturgeon, Theodore
52	519	0.000579	0.001282	Sturgeon, Theodore
72	517	0.000577	0.001593	Sturgeon, Theodore
33	505	0.000563	0.003550	Sturgeon, Theodore
20	498	0.000555	0.002256	Sturgeon, Theodore
16	480	0.000535	0.000646	Sturgeon, Theodore
56	466	0.000520	0.002102	Sturgeon, Theodore
66	440	0.000491	0.002265	Sturgeon, Theodore
49	421	0.000469	0.001297	Sturgeon, Theodore
74	369	0.000411	0.001118	Sturgeon, Theodore
71	279	0.000311	0.001221	Sturgeon, Theodore
24	159	0.000177	0.000389	Sturgeon, Theodore
44	106475	0.234062	0.067188	Norton, Alice Mary
19	30223	0.066439	0.031768	Norton, Alice Mary
53	30184	0.066353	0.008060	Norton, Alice Mary
7	22235	0.048879	0.012853	Norton, Alice Mary
56	19212	0.042233	0.086651	Norton, Alice Mary
23	16910	0.037173	0.005756	Norton, Alice Mary
39	16726	0.036769	0.004663	Norton, Alice Mary
48	16359	0.035962	0.006323	Norton, Alice Mary
41	16148	0.035498	0.005914	Norton, Alice Mary
70	14755	0.032436	0.004463	Norton, Alice Mary
10	12511	0.027503	0.005876	Norton, Alice Mary
28	11654	0.025619	0.002314	Norton, Alice Mary
47	9914	0.021794	0.003773	Norton, Alice Mary
17	8939	0.019650	0.003744	Norton, Alice Mary
50	7672	0.016865	0.004621	Norton, Alice Mary
29	7503	0.016494	0.004940	Norton, Alice Mary
14	6378	0.014021	0.014645	Norton, Alice Mary
6	6352	0.013964	0.004171	Norton, Alice Mary
69	5672	0.012469	0.007236	Norton, Alice Mary
36	5499	0.012088	0.003187	Norton, Alice Mary
35	5313	0.011679	0.004776	Norton, Alice Mary
1	5284	0.011616	0.003638	Norton, Alice Mary
65	5219	0.011473	0.001909	Norton, Alice Mary
45	5028	0.011053	0.005113	Norton, Alice Mary
0	4898	0.010767	0.002818	Norton, Alice Mary
25	4812	0.010578	0.001839	Norton, Alice Mary
9	4659	0.010242	0.003925	Norton, Alice Mary
21	4331	0.009521	0.003654	Norton, Alice Mary
61	3815	0.008386	0.003768	Norton, Alice Mary
26	3290	0.007232	0.003231	Norton, Alice Mary
57	3258	0.007162	0.003272	Norton, Alice Mary
40	2907	0.006390	0.001866	Norton, Alice Mary
2	2783	0.006118	0.003341	Norton, Alice Mary
73	2261	0.004970	0.001039	Norton, Alice Mary
68	2243	0.004931	0.001525	Norton, Alice Mary
4	2140	0.004704	0.002647	Norton, Alice Mary
18	1945	0.004276	0.001095	Norton, Alice Mary
15	1885	0.004144	0.001644	Norton, Alice Mary
33	1585	0.003484	0.011143	Norton, Alice Mary
3	1561	0.003432	0.001519	Norton, Alice Mary
51	1304	0.002867	0.001388	Norton, Alice Mary
27	1299	0.002856	0.001511	Norton, Alice Mary
13	1278	0.002809	0.001939	Norton, Alice Mary
38	1004	0.002207	0.001738	Norton, Alice Mary
42	973	0.002139	0.002627	Norton, Alice Mary
72	946	0.002080	0.002915	Norton, Alice Mary
46	808	0.001776	0.001220	Norton, Alice Mary
5	757	0.001664	0.001615	Norton, Alice Mary
62	626	0.001376	0.001535	Norton, Alice Mary
54	588	0.001293	0.000771	Norton, Alice Mary
8	413	0.000908	0.000766	Norton, Alice Mary
64	378	0.000831	0.002659	Norton, Alice Mary
16	322	0.000708	0.000433	Norton, Alice Mary
37	316	0.000695	0.001141	Norton, Alice Mary
30	307	0.000675	0.000455	Norton, Alice Mary
60	305	0.000670	0.000576	Norton, Alice Mary
58	302	0.000664	0.000472	Norton, Alice Mary
63	299	0.000657	0.001002	Norton, Alice Mary
12	275	0.000605	0.000492	Norton, Alice Mary
34	273	0.000600	0.000539	Norton, Alice Mary
22	182	0.000400	0.000573	Norton, Alice Mary
74	173	0.000380	0.000524	Norton, Alice Mary
52	152	0.000334	0.000375	Norton, Alice Mary
55	151	0.000332	0.000312	Norton, Alice Mary
59	138	0.000303	0.000405	Norton, Alice Mary
67	126	0.000277	0.000829	Norton, Alice Mary
49	106	0.000233	0.000327	Norton, Alice Mary
31	92	0.000202	0.000333	Norton, Alice Mary
11	89	0.000196	0.000326	Norton, Alice Mary
32	79	0.000174	0.000167	Norton, Alice Mary
43	74	0.000163	0.000498	Norton, Alice Mary
71	73	0.000160	0.000319	Norton, Alice Mary
66	63	0.000138	0.000324	Norton, Alice Mary
20	49	0.000108	0.000222	Norton, Alice Mary
24	42	0.000092	0.000103	Norton, Alice Mary
63	74373	0.187711	0.249202	Miller, Walter M
70	29925	0.075528	0.009051	Miller, Walter M
39	22930	0.057873	0.006393	Miller, Walter M
47	17743	0.044782	0.006753	Miller, Walter M
23	16373	0.041324	0.005573	Miller, Walter M
53	14589	0.036821	0.003895	Miller, Walter M
28	13597	0.034318	0.002699	Miller, Walter M
65	12930	0.032634	0.004730	Miller, Walter M
10	12335	0.031132	0.005793	Miller, Walter M
25	11303	0.028528	0.004320	Miller, Walter M
7	9829	0.024808	0.005682	Miller, Walter M
48	8959	0.022612	0.003463	Miller, Walter M
35	8382	0.021155	0.007535	Miller, Walter M
41	7896	0.019929	0.002892	Miller, Walter M
19	7433	0.018760	0.007813	Miller, Walter M
29	7366	0.018591	0.004850	Miller, Walter M
17	7328	0.018495	0.003069	Miller, Walter M
0	6144	0.015507	0.003534	Miller, Walter M
6	6041	0.015247	0.003967	Miller, Walter M
1	5592	0.014114	0.003850	Miller, Walter M
2	5418	0.013675	0.006505	Miller, Walter M
24	5223	0.013182	0.012771	Miller, Walter M
50	5167	0.013041	0.003112	Miller, Walter M
57	5053	0.012753	0.005074	Miller, Walter M
36	4743	0.011971	0.002749	Miller, Walter M
40	4448	0.011226	0.002855	Miller, Walter M
44	4346	0.010969	0.002742	Miller, Walter M
3	4041	0.010199	0.003934	Miller, Walter M
73	3652	0.009217	0.001677	Miller, Walter M
54	3523	0.008892	0.004620	Miller, Walter M
15	3406	0.008596	0.002970	Miller, Walter M
13	3390	0.008556	0.005144	Miller, Walter M
68	3279	0.008276	0.002229	Miller, Walter M
45	2935	0.007408	0.002985	Miller, Walter M
69	2901	0.007322	0.003701	Miller, Walter M
21	2856	0.007208	0.002410	Miller, Walter M
27	2563	0.006469	0.002981	Miller, Walter M
26	2488	0.006279	0.002444	Miller, Walter M
9	2330	0.005881	0.001963	Miller, Walter M
18	2290	0.005780	0.001289	Miller, Walter M
33	2047	0.005166	0.014392	Miller, Walter M
72	1980	0.004997	0.006102	Miller, Walter M
61	1767	0.004460	0.001745	Miller, Walter M
4	1732	0.004371	0.002142	Miller, Walter M
51	1518	0.003831	0.001616	Miller, Walter M
34	1361	0.003435	0.002686	Miller, Walter M
14	1283	0.003238	0.002946	Miller, Walter M
38	1046	0.002640	0.001810	Miller, Walter M
46	861	0.002173	0.001300	Miller, Walter M
64	848	0.002140	0.005965	Miller, Walter M
37	659	0.001663	0.002380	Miller, Walter M
62	621	0.001567	0.001523	Miller, Walter M
5	541	0.001365	0.001154	Miller, Walter M
42	491	0.001239	0.001326	Miller, Walter M
12	346	0.000873	0.000619	Miller, Walter M
16	331	0.000835	0.000446	Miller, Walter M
30	305	0.000770	0.000452	Miller, Walter M
74	265	0.000669	0.000803	Miller, Walter M
8	242	0.000611	0.000449	Miller, Walter M
59	228	0.000575	0.000670	Miller, Walter M
67	225	0.000568	0.001481	Miller, Walter M
11	223	0.000563	0.000816	Miller, Walter M
71	218	0.000550	0.000954	Miller, Walter M
58	212	0.000535	0.000332	Miller, Walter M
56	199	0.000502	0.000898	Miller, Walter M
60	184	0.000464	0.000348	Miller, Walter M
31	183	0.000462	0.000663	Miller, Walter M
55	181	0.000457	0.000374	Miller, Walter M
66	177	0.000447	0.000911	Miller, Walter M
22	161	0.000406	0.000507	Miller, Walter M
52	151	0.000381	0.000373	Miller, Walter M
43	145	0.000366	0.000977	Miller, Walter M
49	133	0.000336	0.000410	Miller, Walter M
32	115	0.000290	0.000243	Miller, Walter M
20	111	0.000280	0.000503	Miller, Walter M
30	596886	0.280372	0.885506	Smith, E. E. (Edward Elmer)
28	160808	0.075535	0.031924	Smith, E. E. (Edward Elmer)
39	104393	0.049036	0.029106	Smith, E. E. (Edward Elmer)
25	86654	0.040703	0.033120	Smith, E. E. (Edward Elmer)
23	82839	0.038911	0.028196	Smith, E. E. (Edward Elmer)
21	74789	0.035130	0.063099	Smith, E. E. (Edward Elmer)
18	69310	0.032557	0.039027	Smith, E. E. (Edward Elmer)
53	67841	0.031867	0.018115	Smith, E. E. (Edward Elmer)
36	53297	0.025035	0.030888	Smith, E. E. (Edward Elmer)
47	52980	0.024886	0.020164	Smith, E. E. (Edward Elmer)
10	48098	0.022593	0.022589	Smith, E. E. (Edward Elmer)
70	44317	0.020817	0.013404	Smith, E. E. (Edward Elmer)
68	42980	0.020189	0.029220	Smith, E. E. (Edward Elmer)
41	40557	0.019051	0.014853	Smith, E. E. (Edward Elmer)
48	38326	0.018003	0.014813	Smith, E. E. (Edward Elmer)
0	37845	0.017777	0.021771	Smith, E. E. (Edward Elmer)
65	37350	0.017544	0.013664	Smith, E. E. (Edward Elmer)
17	28415	0.013347	0.011902	Smith, E. E. (Edward Elmer)
9	28047	0.013174	0.023629	Smith, E. E. (Edward Elmer)
73	27143	0.012750	0.012468	Smith, E. E. (Edward Elmer)
50	25923	0.012177	0.015613	Smith, E. E. (Edward Elmer)
26	24997	0.011742	0.024552	Smith, E. E. (Edward Elmer)
45	22500	0.010569	0.022882	Smith, E. E. (Edward Elmer)
6	22388	0.010516	0.014702	Smith, E. E. (Edward Elmer)
35	20945	0.009838	0.018827	Smith, E. E. (Edward Elmer)
61	19006	0.008928	0.018772	Smith, E. E. (Edward Elmer)
29	18003	0.008456	0.011854	Smith, E. E. (Edward Elmer)
1	17996	0.008453	0.012391	Smith, E. E. (Edward Elmer)
27	16124	0.007574	0.018751	Smith, E. E. (Edward Elmer)
54	15876	0.007457	0.020820	Smith, E. E. (Edward Elmer)
15	15367	0.007218	0.013402	Smith, E. E. (Edward Elmer)
3	15054	0.007071	0.014654	Smith, E. E. (Edward Elmer)
19	12539	0.005890	0.013180	Smith, E. E. (Edward Elmer)
57	12196	0.005729	0.012247	Smith, E. E. (Edward Elmer)
40	11571	0.005435	0.007427	Smith, E. E. (Edward Elmer)
14	10950	0.005143	0.025144	Smith, E. E. (Edward Elmer)
44	10875	0.005108	0.006862	Smith, E. E. (Edward Elmer)
7	9986	0.004691	0.005772	Smith, E. E. (Edward Elmer)
33	9495	0.004460	0.066755	Smith, E. E. (Edward Elmer)
2	9085	0.004267	0.010908	Smith, E. E. (Edward Elmer)
37	7964	0.003741	0.028761	Smith, E. E. (Edward Elmer)
69	7767	0.003648	0.009908	Smith, E. E. (Edward Elmer)
13	6735	0.003164	0.010221	Smith, E. E. (Edward Elmer)
34	6168	0.002897	0.012172	Smith, E. E. (Edward Elmer)
5	4159	0.001954	0.008875	Smith, E. E. (Edward Elmer)
42	3847	0.001807	0.010387	Smith, E. E. (Edward Elmer)
51	3629	0.001705	0.003864	Smith, E. E. (Edward Elmer)
46	3624	0.001702	0.005471	Smith, E. E. (Edward Elmer)
67	3178	0.001493	0.020919	Smith, E. E. (Edward Elmer)
63	2772	0.001302	0.009288	Smith, E. E. (Edward Elmer)
22	2466	0.001158	0.007762	Smith, E. E. (Edward Elmer)
72	2241	0.001053	0.006906	Smith, E. E. (Edward Elmer)
12	2143	0.001007	0.003833	Smith, E. E. (Edward Elmer)
55	2141	0.001006	0.004426	Smith, E. E. (Edward Elmer)
4	1939	0.000911	0.002398	Smith, E. E. (Edward Elmer)
58	1923	0.000903	0.003007	Smith, E. E. (Edward Elmer)
62	1838	0.000863	0.004508	Smith, E. E. (Edward Elmer)
16	1786	0.000839	0.002404	Smith, E. E. (Edward Elmer)
31	1760	0.000827	0.006380	Smith, E. E. (Edward Elmer)
38	1677	0.000788	0.002902	Smith, E. E. (Edward Elmer)
8	1648	0.000774	0.003055	Smith, E. E. (Edward Elmer)
64	1561	0.000733	0.010980	Smith, E. E. (Edward Elmer)
52	1493	0.000701	0.003688	Smith, E. E. (Edward Elmer)
49	1459	0.000685	0.004495	Smith, E. E. (Edward Elmer)
43	1305	0.000613	0.008789	Smith, E. E. (Edward Elmer)
59	1199	0.000563	0.003521	Smith, E. E. (Edward Elmer)
66	1030	0.000484	0.005302	Smith, E. E. (Edward Elmer)
56	1016	0.000477	0.004582	Smith, E. E. (Edward Elmer)
11	914	0.000429	0.003344	Smith, E. E. (Edward Elmer)
60	905	0.000425	0.001709	Smith, E. E. (Edward Elmer)
32	797	0.000374	0.001685	Smith, E. E. (Edward Elmer)
20	733	0.000344	0.003321	Smith, E. E. (Edward Elmer)
71	660	0.000310	0.002888	Smith, E. E. (Edward Elmer)
74	418	0.000196	0.001266	Smith, E. E. (Edward Elmer)
24	264	0.000124	0.000646	Smith, E. E. (Edward Elmer)
16	618042	0.299094	0.831836	Zahn, Timothy
28	211500	0.102353	0.041987	Zahn, Timothy
39	115885	0.056081	0.032310	Zahn, Timothy
41	109173	0.052833	0.039983	Zahn, Timothy
70	98749	0.047788	0.029868	Zahn, Timothy
6	70875	0.034299	0.046543	Zahn, Timothy
23	69917	0.033835	0.023797	Zahn, Timothy
53	64569	0.031247	0.017241	Zahn, Timothy
48	61090	0.029564	0.023611	Zahn, Timothy
47	58877	0.028493	0.022408	Zahn, Timothy
21	55167	0.026697	0.046544	Zahn, Timothy
68	51901	0.025117	0.035285	Zahn, Timothy
65	43354	0.020981	0.015861	Zahn, Timothy
10	40674	0.019684	0.019103	Zahn, Timothy
1	29388	0.014222	0.020235	Zahn, Timothy
73	28882	0.013977	0.013266	Zahn, Timothy
25	26393	0.012773	0.010088	Zahn, Timothy
36	22954	0.011108	0.013303	Zahn, Timothy
17	20537	0.009939	0.008602	Zahn, Timothy
61	18806	0.009101	0.018575	Zahn, Timothy
29	18125	0.008771	0.011934	Zahn, Timothy
50	17629	0.008531	0.010618	Zahn, Timothy
18	16655	0.008060	0.009378	Zahn, Timothy
27	15659	0.007578	0.018210	Zahn, Timothy
0	14776	0.007151	0.008500	Zahn, Timothy
3	14008	0.006779	0.013635	Zahn, Timothy
40	13565	0.006565	0.008707	Zahn, Timothy
9	13100	0.006340	0.011037	Zahn, Timothy
7	10384	0.005025	0.006002	Zahn, Timothy
44	10045	0.004861	0.006339	Zahn, Timothy
15	9484	0.004590	0.008271	Zahn, Timothy
57	9412	0.004555	0.009452	Zahn, Timothy
45	8379	0.004055	0.008521	Zahn, Timothy
26	8235	0.003985	0.008088	Zahn, Timothy
69	7847	0.003797	0.010010	Zahn, Timothy
54	7708	0.003730	0.010108	Zahn, Timothy
35	6260	0.003029	0.005627	Zahn, Timothy
19	6140	0.002971	0.006454	Zahn, Timothy
14	4760	0.002304	0.010930	Zahn, Timothy
51	3394	0.001642	0.003613	Zahn, Timothy
2	3274	0.001584	0.003931	Zahn, Timothy
34	3250	0.001573	0.006414	Zahn, Timothy
46	2542	0.001230	0.003838	Zahn, Timothy
58	2275	0.001101	0.003558	Zahn, Timothy
37	1609	0.000779	0.005811	Zahn, Timothy
4	1479	0.000716	0.001829	Zahn, Timothy
12	1272	0.000616	0.002275	Zahn, Timothy
30	1258	0.000609	0.001866	Zahn, Timothy
5	1252	0.000606	0.002672	Zahn, Timothy
13	1205	0.000583	0.001829	Zahn, Timothy
38	1132	0.000548	0.001959	Zahn, Timothy
62	1104	0.000534	0.002708	Zahn, Timothy
72	1046	0.000506	0.003223	Zahn, Timothy
42	1030	0.000498	0.002781	Zahn, Timothy
55	928	0.000449	0.001918	Zahn, Timothy
52	928	0.000449	0.002292	Zahn, Timothy
49	888	0.000430	0.002736	Zahn, Timothy
59	883	0.000427	0.002593	Zahn, Timothy
8	819	0.000396	0.001518	Zahn, Timothy
32	799	0.000387	0.001690	Zahn, Timothy
64	590	0.000286	0.004150	Zahn, Timothy
11	512	0.000248	0.001873	Zahn, Timothy
56	481	0.000233	0.002169	Zahn, Timothy
60	450	0.000218	0.000850	Zahn, Timothy
22	448	0.000217	0.001410	Zahn, Timothy
63	420	0.000203	0.001407	Zahn, Timothy
31	399	0.000193	0.001446	Zahn, Timothy
74	385	0.000186	0.001166	Zahn, Timothy
71	322	0.000156	0.001409	Zahn, Timothy
67	256	0.000124	0.001685	Zahn, Timothy
66	189	0.000091	0.000973	Zahn, Timothy
20	186	0.000090	0.000843	Zahn, Timothy
33	174	0.000084	0.001223	Zahn, Timothy
24	161	0.000078	0.000394	Zahn, Timothy
43	136	0.000066	0.000916	Zahn, Timothy
0	54092	0.183624	0.031118	Huxley, Aldous
62	26482	0.089897	0.064956	Huxley, Aldous
25	18817	0.063877	0.007192	Huxley, Aldous
23	16521	0.056083	0.005623	Huxley, Aldous
2	10014	0.033994	0.012023	Huxley, Aldous
39	9970	0.033845	0.002780	Huxley, Aldous
35	9304	0.031584	0.008363	Huxley, Aldous
47	7889	0.026781	0.003002	Huxley, Aldous
10	7829	0.026577	0.003677	Huxley, Aldous
53	7504	0.025474	0.002004	Huxley, Aldous
34	7092	0.024075	0.013996	Huxley, Aldous
28	7023	0.023841	0.001394	Huxley, Aldous
70	6541	0.022204	0.001978	Huxley, Aldous
50	6101	0.020711	0.003675	Huxley, Aldous
65	5859	0.019889	0.002143	Huxley, Aldous
15	5826	0.019777	0.005081	Huxley, Aldous
26	5822	0.019764	0.005718	Huxley, Aldous
48	4943	0.016780	0.001910	Huxley, Aldous
61	4598	0.015609	0.004541	Huxley, Aldous
17	4253	0.014438	0.001781	Huxley, Aldous
13	4201	0.014261	0.006375	Huxley, Aldous
63	4028	0.013674	0.013497	Huxley, Aldous
73	3960	0.013443	0.001819	Huxley, Aldous
7	3833	0.013012	0.002216	Huxley, Aldous
36	3494	0.011861	0.002025	Huxley, Aldous
57	3138	0.010652	0.003151	Huxley, Aldous
6	3021	0.010255	0.001984	Huxley, Aldous
41	2596	0.008813	0.000951	Huxley, Aldous
9	2504	0.008500	0.002110	Huxley, Aldous
3	2432	0.008256	0.002367	Huxley, Aldous
40	2382	0.008086	0.001529	Huxley, Aldous
29	2267	0.007696	0.001493	Huxley, Aldous
45	2071	0.007030	0.002106	Huxley, Aldous
27	2050	0.006959	0.002384	Huxley, Aldous
1	1964	0.006667	0.001352	Huxley, Aldous
42	1869	0.006345	0.005047	Huxley, Aldous
21	1794	0.006090	0.001514	Huxley, Aldous
69	1748	0.005934	0.002230	Huxley, Aldous
54	1631	0.005537	0.002139	Huxley, Aldous
19	1554	0.005275	0.001633	Huxley, Aldous
18	1547	0.005252	0.000871	Huxley, Aldous
14	1476	0.005011	0.003389	Huxley, Aldous
11	1407	0.004776	0.005147	Huxley, Aldous
68	971	0.003296	0.000660	Huxley, Aldous
31	908	0.003082	0.003291	Huxley, Aldous
44	902	0.003062	0.000569	Huxley, Aldous
51	759	0.002577	0.000808	Huxley, Aldous
5	691	0.002346	0.001475	Huxley, Aldous
38	658	0.002234	0.001139	Huxley, Aldous
46	634	0.002152	0.000957	Huxley, Aldous
20	544	0.001847	0.002464	Huxley, Aldous
4	430	0.001460	0.000532	Huxley, Aldous
30	375	0.001273	0.000556	Huxley, Aldous
72	366	0.001242	0.001128	Huxley, Aldous
22	314	0.001066	0.000988	Huxley, Aldous
64	302	0.001025	0.002124	Huxley, Aldous
33	300	0.001018	0.002109	Huxley, Aldous
60	295	0.001001	0.000557	Huxley, Aldous
55	247	0.000838	0.000511	Huxley, Aldous
12	240	0.000815	0.000429	Huxley, Aldous
37	224	0.000760	0.000809	Huxley, Aldous
52	195	0.000662	0.000482	Huxley, Aldous
67	188	0.000638	0.001237	Huxley, Aldous
58	187	0.000635	0.000292	Huxley, Aldous
74	181	0.000614	0.000548	Huxley, Aldous
43	174	0.000591	0.001172	Huxley, Aldous
8	148	0.000502	0.000274	Huxley, Aldous
16	144	0.000489	0.000194	Huxley, Aldous
49	128	0.000435	0.000394	Huxley, Aldous
71	124	0.000421	0.000543	Huxley, Aldous
66	118	0.000401	0.000607	Huxley, Aldous
59	111	0.000377	0.000326	Huxley, Aldous
56	108	0.000367	0.000487	Huxley, Aldous
32	90	0.000306	0.000190	Huxley, Aldous
24	77	0.000261	0.000188	Huxley, Aldous
18	152201	0.087268	0.085701	Clarke, Arthur C. (Arthur Charles)
52	144124	0.082637	0.355967	Clarke, Arthur C. (Arthur Charles)
47	84101	0.048221	0.032008	Clarke, Arthur C. (Arthur Charles)
28	81186	0.046550	0.016117	Clarke, Arthur C. (Arthur Charles)
13	80970	0.046426	0.122874	Clarke, Arthur C. (Arthur Charles)
17	77137	0.044228	0.032310	Clarke, Arthur C. (Arthur Charles)
25	72734	0.041704	0.027800	Clarke, Arthur C. (Arthur Charles)
39	69300	0.039735	0.019321	Clarke, Arthur C. (Arthur Charles)
29	59061	0.033864	0.038888	Clarke, Arthur C. (Arthur Charles)
48	58773	0.033699	0.022715	Clarke, Arthur C. (Arthur Charles)
68	55924	0.032065	0.038021	Clarke, Arthur C. (Arthur Charles)
23	51466	0.029509	0.017517	Clarke, Arthur C. (Arthur Charles)
70	44806	0.025690	0.013552	Clarke, Arthur C. (Arthur Charles)
41	42222	0.024209	0.015463	Clarke, Arthur C. (Arthur Charles)
53	41938	0.024046	0.011198	Clarke, Arthur C. (Arthur Charles)
45	36793	0.021096	0.037417	Clarke, Arthur C. (Arthur Charles)
36	35218	0.020193	0.020411	Clarke, Arthur C. (Arthur Charles)
10	34985	0.020059	0.016431	Clarke, Arthur C. (Arthur Charles)
65	31247	0.017916	0.011431	Clarke, Arthur C. (Arthur Charles)
26	31055	0.017806	0.030502	Clarke, Arthur C. (Arthur Charles)
0	30872	0.017701	0.017760	Clarke, Arthur C. (Arthur Charles)
9	30472	0.017472	0.025672	Clarke, Arthur C. (Arthur Charles)
27	25822	0.014806	0.030029	Clarke, Arthur C. (Arthur Charles)
21	24592	0.014100	0.020748	Clarke, Arthur C. (Arthur Charles)
1	24567	0.014086	0.016915	Clarke, Arthur C. (Arthur Charles)
7	24295	0.013930	0.014044	Clarke, Arthur C. (Arthur Charles)
73	22292	0.012782	0.010239	Clarke, Arthur C. (Arthur Charles)
6	21754	0.012473	0.014286	Clarke, Arthur C. (Arthur Charles)
